CNPJ_FUNDO;CAPTC_DIA;RESG_DIA
01.129.004/0001-37;204727446.24;105178075.96
01.129.004/0001-37;209304690.82;192939515.52
01.129.004/0001-37;237235544.79;275621074.68
01.135.345/0001-15;46506.02;6347.26
01.135.345/0001-15;31399.97;115444.42
01.135.345/0001-15;400.00;1364553.48
01.135.345/0001-15;70000.00;1136490.96
01.135.345/0001-15;114000.00;329835.15
01.135.345/0001-15;438.09;87957.62
01.147.626/0001-98;0.00;0.00
01.147.626/0001-98;0.00;0.00
01.147.626/0001-98;0.00;0.00
01.147.626/0001-98;0.00;0.00
01.147.626/0001-98;0.00;0.00
01.147.641/0001-36;100989171.30;14356000.00
01.147.641/0001-36;0.00;0.00
01.147.641/0001-36;0.00;3522000.00
01.147.641/0001-36;0.00;0.00
01.147.641/0001-36;0.00;42446000.00
01.165.780/0001-92;7388064.97;1982195.58
01.165.780/0001-92;0.00;4646086.17
01.165.780/0001-92;245545.56;5245201.86
01.165.780/0001-92;0.00;5416007.22
01.165.780/0001-92;176339.77;5445644.51
01.165.781/0001-37;12848121.10;6550093.57
01.165.781/0001-37;8233879.81;11611309.24
01.165.781/0001-37;2433600.71;6960128.84
01.165.781/0001-37;2378222.42;6744455.62
01.165.781/0001-37;4472033.21;8622009.89
01.165.788/0001-59;23304867.50;0.00
01.165.788/0001-59;0.00;1070000.00
01.165.788/0001-59;6140000.00;0.00
01.165.788/0001-59;0.00;3880000.00
01.165.788/0001-59;0.00;1790000.00
01.165.792/0001-17;0.00;0.00
01.165.792/0001-17;0.00;170000.00
01.165.792/0001-17;0.00;130000.00
01.165.792/0001-17;0.00;180000.00
01.165.792/0001-17;0.00;230000.00
01.165.796/0001-03;0.00;4230.65
01.165.796/0001-03;0.00;62711.01
01.165.796/0001-03;0.00;212.68
01.165.796/0001-03;0.00;3809.43
01.165.796/0001-03;0.00;37567.55
01.171.956/0001-19;0.00;9072.69
01.171.956/0001-19;0.00;0.00
01.171.956/0001-19;0.00;13881.67
01.171.956/0001-19;0.00;0.00
01.171.956/0001-19;0.00;0.00
01.171.957/0001-63;82360375.93;18216117.52
01.171.957/0001-63;6280426.65;1266847.72
01.171.957/0001-63;863162.66;6008020.88
01.171.957/0001-63;72399.88;6906370.72
01.171.957/0001-63;993782.28;3669107.99
01.174.068/0001-50;0.00;0.00
01.174.068/0001-50;0.00;0.00
01.174.068/0001-50;0.00;0.00
01.174.068/0001-50;0.00;0.00
01.174.068/0001-50;0.00;0.00
01.174.068/0001-50;0.00;0.00
01.197.545/0001-00;198366.34;689820.86
01.197.545/0001-00;387550.30;313441.31
01.197.545/0001-00;18800.00;611671.46
01.197.545/0001-00;64644.34;263414.80
01.197.545/0001-00;38362.26;191617.13
01.214.092/0001-75;0.00;4107971.44
01.214.092/0001-75;0.00;1000000.00
01.214.092/0001-75;0.00;232824.37
01.214.092/0001-75;0.00;953541.94
01.214.092/0001-75;0.00;4679951.77
01.214.092/0001-75;0.00;1241512.40
01.221.890/0001-24;0.00;79900.00
01.221.890/0001-24;0.00;535000.00
01.221.890/0001-24;0.00;79000.00
01.221.890/0001-24;0.00;883148.35
01.221.890/0001-24;0.00;138000.00
01.221.890/0001-24;0.00;100000.00
01.231.931/0001-63;0.00;0.00
01.231.931/0001-63;0.00;140000.00
01.231.931/0001-63;0.00;0.00
01.231.931/0001-63;0.00;50000.00
01.231.931/0001-63;0.00;130000.00
01.271.827/0001-00;1981950.00;1124667.30
01.271.827/0001-00;200000.00;690355.37
01.271.827/0001-00;1236225.50;281628.75
01.271.827/0001-00;0.00;734272.91
01.271.827/0001-00;1665000.00;394390.02
01.271.827/0001-00;4098767.43;2517670.10
01.309.845/0001-26;0.00;0.00
01.309.845/0001-26;0.00;29500.10
01.309.845/0001-26;0.00;0.00
01.309.845/0001-26;0.00;0.00
01.309.845/0001-26;0.00;15000.00
01.340.605/0001-94;0.00;0.00
01.340.605/0001-94;0.00;0.00
01.340.605/0001-94;0.00;0.00
01.340.605/0001-94;0.00;0.00
01.340.605/0001-94;0.00;0.00
01.340.605/0001-94;0.00;0.00
01.353.260/0001-03;87359348.08;71074138.64
01.353.260/0001-03;122687787.93;23432298.76
01.353.260/0001-03;88036517.40;63908929.78
01.353.260/0001-03;16409538.33;53078336.45
01.353.260/0001-03;19798917.56;121581084.16
01.353.260/0001-03;58761599.93;39229031.43
01.353.626/0001-44;0.00;294568.70
01.353.626/0001-44;5000.00;0.00
01.353.626/0001-44;0.00;0.00
01.353.626/0001-44;2000.00;392104.38
01.353.626/0001-44;8000.00;82829.21
01.361.072/0001-27;0.00;0.00
01.361.072/0001-27;0.00;2503.00
01.361.072/0001-27;0.00;0.00
01.361.072/0001-27;0.00;0.00
01.361.072/0001-27;0.00;0.00
01.361.072/0001-27;0.00;13018.40
01.361.073/0001-71;0.00;20026.61
01.361.073/0001-71;0.00;0.00
01.361.073/0001-71;0.00;0.00
01.361.073/0001-71;0.00;0.00
01.361.073/0001-71;0.00;443468.55
01.361.073/0001-71;0.00;0.00
01.361.074/0001-16;8508074.14;4197392.90
01.361.074/0001-16;10573560.43;3231479.45
01.361.074/0001-16;10780777.00;2307342.77
01.361.074/0001-16;10428022.90;924580.20
01.361.074/0001-16;10674132.95;2435648.07
01.361.074/0001-16;8729240.78;302341.62
01.363.042/0001-50;0.00;0.00
01.363.042/0001-50;0.00;0.00
01.363.042/0001-50;0.00;0.00
01.363.042/0001-50;0.00;0.00
01.363.042/0001-50;0.00;0.00
01.375.954/0001-41;3289.92;3253.81
01.375.954/0001-41;254921.48;0.00
01.375.954/0001-41;6200.00;32261.88
01.375.954/0001-41;10000.00;37056.07
01.375.954/0001-41;14000.00;118855.55
01.375.954/0001-41;98000.00;20048.07
01.380.701/0001-66;0.00;0.00
01.380.701/0001-66;0.00;0.00
01.380.701/0001-66;0.00;0.00
01.380.701/0001-66;0.00;0.00
01.380.701/0001-66;0.00;0.00
01.392.020/0001-18;350.04;0.00
01.392.020/0001-18;21424.11;0.00
01.392.020/0001-18;30937.88;0.00
01.392.020/0001-18;5177.96;0.00
01.392.020/0001-18;69.21;0.00
01.392.021/0001-62;0.00;72190.97
01.392.021/0001-62;0.00;100720.47
01.392.021/0001-62;716289.05;0.00
01.392.021/0001-62;0.00;1256379.08
01.392.021/0001-62;0.00;806907.17
01.410.032/0001-28;1753218155.88;27936825.42
01.410.032/0001-28;17521213.06;0.00
01.410.032/0001-28;7872271.24;1700000.00
01.410.032/0001-28;8801571.47;0.00
01.410.032/0001-28;103517.80;6000000.00
01.410.032/0001-28;2050086.83;35400000.00
01.424.041/0001-78;0.00;0.00
01.424.041/0001-78;0.00;0.00
01.424.041/0001-78;0.00;0.00
01.424.041/0001-78;0.00;0.00
01.424.041/0001-78;0.00;750000.00
01.424.041/0001-78;0.00;0.00
01.430.938/0001-04;15747.00;669465.54
01.430.938/0001-04;506050.00;172945.65
01.430.938/0001-04;75000.00;132537.82
01.430.938/0001-04;287000.67;257100.41
01.430.938/0001-04;101320.42;54427.60
01.430.938/0001-04;131984.67;148846.90
01.433.414/0001-77;0.00;5605.93
01.433.414/0001-77;3000.00;4434.89
01.433.414/0001-77;0.00;21347.78
01.433.414/0001-77;10000.00;6408.94
01.433.414/0001-77;0.00;0.00
01.433.414/0001-77;0.00;8055.71
01.434.078/0001-87;2729000.00;0.00
01.434.078/0001-87;825000.00;0.00
01.434.078/0001-87;2418000.00;3265000.00
01.434.078/0001-87;0.00;5214000.00
01.434.078/0001-87;0.00;627000.00
01.434.078/0001-87;599000.00;0.00
01.452.621/0001-79;0.00;100213.71
01.452.621/0001-79;0.00;0.00
01.452.621/0001-79;0.00;80069.20
01.452.621/0001-79;0.00;0.00
01.452.621/0001-79;0.00;0.00
01.464.595/0001-07;0.00;2646069.23
01.464.595/0001-07;0.00;0.00
01.464.595/0001-07;0.00;0.00
01.464.595/0001-07;0.00;0.00
01.464.595/0001-07;0.00;90000.00
01.464.595/0001-07;0.00;50000.00
01.490.766/0001-64;0.00;0.00
01.490.766/0001-64;0.00;2849.76
01.490.766/0001-64;0.00;0.00
01.490.766/0001-64;0.00;0.00
01.490.766/0001-64;0.00;0.00
01.490.766/0001-64;0.00;0.00
01.496.940/0001-86;0.00;0.00
01.496.940/0001-86;0.00;0.00
01.496.940/0001-86;0.00;0.00
01.496.940/0001-86;0.00;0.00
01.496.940/0001-86;0.00;0.00
01.498.756/0001-75;0.00;0.00
01.498.756/0001-75;0.00;0.00
01.498.756/0001-75;0.00;0.00
01.498.756/0001-75;0.00;0.00
01.498.756/0001-75;0.00;11958.68
01.498.756/0001-75;0.00;0.00
01.508.152/0001-62;0.00;0.00
01.508.152/0001-62;0.00;0.00
01.508.152/0001-62;0.00;0.00
01.508.152/0001-62;0.00;0.00
01.508.152/0001-62;0.00;0.00
01.525.057/0001-77;170666.99;25399.50
01.525.057/0001-77;91065.00;54866.21
01.525.057/0001-77;17175.00;320241.50
01.525.057/0001-77;5010.00;123455.19
01.525.057/0001-77;9056.00;264253.82
01.536.201/0001-70;5900.00;0.00
01.536.201/0001-70;174900.00;50577.90
01.536.201/0001-70;22800.00;4611.97
01.536.201/0001-70;0.00;10525.50
01.536.201/0001-70;451700.00;0.00
01.536.201/0001-70;5900.00;0.00
01.541.649/0001-82;0.00;168691.95
01.541.649/0001-82;0.00;1001.84
01.541.649/0001-82;0.00;1200.83
01.541.649/0001-82;2000.00;3457.87
01.541.649/0001-82;1000000.00;0.00
01.561.079/0001-92;0.00;0.00
01.561.079/0001-92;0.00;0.00
01.561.079/0001-92;0.00;35.86
01.561.079/0001-92;0.00;0.00
01.561.079/0001-92;0.00;0.00
01.561.079/0001-92;0.00;0.00
01.562.582/0001-62;0.00;0.00
01.562.582/0001-62;0.00;0.00
01.562.582/0001-62;0.00;0.00
01.562.582/0001-62;0.00;0.00
01.562.582/0001-62;0.00;0.00
01.562.963/0001-41;0.00;0.00
01.562.963/0001-41;0.00;0.00
01.562.963/0001-41;0.00;0.00
01.562.963/0001-41;0.00;0.00
01.562.963/0001-41;0.00;0.00
01.578.474/0001-88;181402.74;450322.89
01.578.474/0001-88;162898.28;4657968.26
01.578.474/0001-88;39303.40;1375942.24
01.578.474/0001-88;62996.86;4724826.56
01.578.474/0001-88;108291.31;3018018.69
01.578.474/0001-88;153927.13;5239963.22
01.587.403/0001-41;440226.67;420300.83
01.587.403/0001-41;339000.00;273837.68
01.587.403/0001-41;501411.04;1416127.99
01.587.403/0001-41;1226749.56;900389.79
01.587.403/0001-41;194372.88;392565.88
01.587.403/0001-41;253005.90;784412.04
01.590.019/0001-06;0.00;0.00
01.590.019/0001-06;0.00;0.00
01.590.019/0001-06;0.00;0.00
01.590.019/0001-06;0.00;0.00
01.590.019/0001-06;0.00;0.00
01.590.019/0001-06;0.00;0.00
01.591.605/0001-67;78229.39;47766839.14
01.591.605/0001-67;805165.00;7648192.70
01.591.605/0001-67;0.00;8808542.25
01.591.605/0001-67;5789705.41;5114930.45
01.591.605/0001-67;15206640.82;893659.68
01.597.187/0001-15;957664331.08;1173445596.39
01.597.187/0001-15;1237161768.60;426100527.77
01.597.187/0001-15;842886907.13;859785516.82
01.597.187/0001-15;664459449.57;686835057.55
01.597.187/0001-15;1369216612.63;825988084.28
01.597.187/0001-15;967259432.55;1091074958.85
01.597.275/0001-17;4695209.49;9537417.78
01.597.275/0001-17;10099978.88;4742365.38
01.597.275/0001-17;3985447.78;14043823.21
01.597.275/0001-17;3554963.76;4303159.60
01.597.275/0001-17;4586407.66;9484990.62
01.597.275/0001-17;10132628.98;11860503.86
01.599.628/0001-18;138612872.28;258571440.41
01.599.628/0001-18;129453528.23;45897857.27
01.599.628/0001-18;236721094.32;127247974.98
01.599.628/0001-18;75439491.21;196461869.69
01.599.628/0001-18;258279830.11;150149607.83
01.599.628/0001-18;233245127.70;246406318.36
01.603.578/0001-03;0.00;0.00
01.603.578/0001-03;0.00;0.00
01.603.578/0001-03;0.00;0.00
01.603.578/0001-03;0.00;0.00
01.603.578/0001-03;0.00;0.00
01.605.280/0001-24;22000.00;17746.80
01.605.280/0001-24;6000.00;4506.73
01.605.280/0001-24;448.51;24639.48
01.605.280/0001-24;0.00;8288.29
01.605.280/0001-24;0.00;1657.47
01.605.280/0001-24;3000.00;38322.52
01.606.509/0001-45;357.06;0.00
01.606.509/0001-45;94092.51;0.00
01.606.509/0001-45;27743.04;0.00
01.606.509/0001-45;200.00;0.00
01.606.509/0001-45;1584.57;0.00
01.606.543/0001-10;0.00;0.00
01.606.543/0001-10;97579.47;1225375.62
01.606.543/0001-10;39582.06;753618.51
01.606.543/0001-10;38129.35;1645361.28
01.606.543/0001-10;28820.00;1111451.97
01.606.544/0001-64;7000.00;6000.00
01.606.544/0001-64;0.00;51902.30
01.606.544/0001-64;13000.00;133093.08
01.606.544/0001-64;0.00;102445.68
01.606.544/0001-64;0.00;28534.49
01.606.545/0001-09;182514.43;3757011.77
01.606.545/0001-09;145065.93;619651.55
01.606.545/0001-09;892509.30;2625595.00
01.606.545/0001-09;508291.38;1132752.21
01.606.545/0001-09;899397.30;2680705.48
01.606.546/0001-53;111200.00;291335.57
01.606.546/0001-53;73459.44;398906.49
01.606.546/0001-53;17344.70;235488.35
01.606.546/0001-53;253036.12;168814.93
01.606.546/0001-53;49245.28;266976.90
01.606.552/0001-00;28124524.00;1196073.86
01.606.552/0001-00;93559.84;927640.60
01.606.552/0001-00;2188.53;6074590.67
01.606.552/0001-00;880946.82;3314175.22
01.606.552/0001-00;3753154.09;4563103.15
01.608.399/0001-50;0.00;0.00
01.608.399/0001-50;0.00;0.00
01.608.399/0001-50;165420.18;740000.00
01.608.399/0001-50;0.00;186232.62
01.608.399/0001-50;0.00;0.00
01.608.572/0001-10;1537412.24;17623050.08
01.608.572/0001-10;522000.00;17805657.22
01.608.572/0001-10;154668.49;20745293.66
01.608.572/0001-10;331000.00;22857719.14
01.608.572/0001-10;735266.76;24777178.04
01.608.572/0001-10;862000.00;25676516.23
01.608.573/0001-65;3502483019.55;4868594260.67
01.608.573/0001-65;4678432829.02;8268637043.47
01.608.573/0001-65;1914302466.91;2971570468.17
01.608.573/0001-65;1855522287.84;2842784811.75
01.608.573/0001-65;2650158101.33;3150384733.62
01.608.573/0001-65;9800976938.01;4582882629.65
01.613.104/0001-34;0.00;15017.10
01.613.104/0001-34;0.00;0.00
01.613.104/0001-34;0.00;0.00
01.613.104/0001-34;0.00;0.00
01.613.104/0001-34;0.00;0.00
01.613.104/0001-34;0.00;0.00
01.615.744/0001-83;35152997.32;40549596.55
01.615.744/0001-83;32331634.67;14974781.93
01.615.744/0001-83;59986321.70;17685846.86
01.615.744/0001-83;48363630.78;20087060.61
01.615.744/0001-83;60043436.34;23184681.88
01.616.137/0001-38;0.00;0.00
01.616.137/0001-38;0.00;0.00
01.616.137/0001-38;0.00;0.00
01.616.137/0001-38;0.00;0.00
01.616.137/0001-38;0.00;0.00
01.616.137/0001-38;0.00;0.00
01.620.027/0001-40;0.00;0.00
01.620.027/0001-40;0.00;0.00
01.620.027/0001-40;0.00;0.00
01.620.027/0001-40;0.00;0.00
01.620.027/0001-40;0.00;0.00
01.620.027/0001-40;0.00;0.00
01.620.606/0001-92;1338.00;5132.19
01.620.606/0001-92;0.00;3331.21
01.620.606/0001-92;2192.00;32382.45
01.620.606/0001-92;1472.00;5134.24
01.620.606/0001-92;0.00;12986.41
01.620.606/0001-92;9261.00;2002.36
01.622.154/0001-88;0.00;0.00
01.622.154/0001-88;0.00;0.00
01.622.154/0001-88;1061398.04;0.00
01.622.154/0001-88;0.00;0.00
01.622.154/0001-88;0.00;0.00
01.623.379/0001-59;0.00;0.00
01.623.379/0001-59;0.00;0.00
01.623.379/0001-59;0.00;0.00
01.623.379/0001-59;0.00;0.00
01.623.379/0001-59;0.00;0.00
01.623.379/0001-59;0.00;0.00
01.623.389/0001-94;0.00;0.00
01.623.389/0001-94;0.00;191859.17
01.623.389/0001-94;0.00;0.00
01.623.389/0001-94;0.00;0.00
01.623.389/0001-94;0.00;0.00
01.623.535/0001-81;100000.00;0.00
01.623.535/0001-81;255950.95;8071303.63
01.623.535/0001-81;150000.00;4008513.43
01.623.535/0001-81;250000.00;2347794.22
01.623.535/0001-81;450000.00;56741.67
01.623.535/0001-81;8427758.00;8645787.59
01.623.538/0001-15;0.00;0.00
01.623.538/0001-15;0.00;0.00
01.623.538/0001-15;0.00;0.00
01.623.538/0001-15;0.00;0.00
01.623.538/0001-15;0.00;1490.52
01.623.538/0001-15;0.00;0.00
01.623.857/0001-20;0.00;0.00
01.623.857/0001-20;0.00;0.00
01.623.857/0001-20;0.00;0.00
01.623.857/0001-20;0.00;0.00
01.623.857/0001-20;0.00;10000.00
01.624.111/0001-31;6000.00;0.00
01.624.111/0001-31;0.00;0.00
01.624.111/0001-31;0.00;0.00
01.624.111/0001-31;0.00;0.00
01.624.111/0001-31;0.00;0.00
01.624.178/0001-76;0.00;0.00
01.624.178/0001-76;0.00;0.00
01.624.178/0001-76;0.00;0.00
01.624.178/0001-76;0.00;0.00
01.624.178/0001-76;0.00;0.00
01.624.178/0001-76;0.00;0.00
01.624.283/0001-05;0.00;0.00
01.624.283/0001-05;0.00;0.00
01.624.283/0001-05;0.00;0.00
01.624.283/0001-05;0.00;0.00
01.624.283/0001-05;0.00;0.00
01.624.283/0001-05;0.00;0.00
01.624.316/0001-17;75673340.22;195788464.20
01.624.316/0001-17;82034847.51;68412956.29
01.624.316/0001-17;49308611.55;166693570.34
01.624.316/0001-17;177567861.19;60219593.71
01.624.316/0001-17;80454367.52;103497861.28
01.624.316/0001-17;172422181.35;96448104.52
01.625.681/0001-46;871.67;580.74
01.625.681/0001-46;0.00;0.00
01.625.681/0001-46;990.81;0.00
01.625.681/0001-46;500.00;0.00
01.625.681/0001-46;590.34;0.00
01.625.682/0001-90;0.00;0.00
01.625.682/0001-90;0.00;0.00
01.625.682/0001-90;0.00;0.00
01.625.682/0001-90;0.00;0.00
01.625.682/0001-90;0.00;0.00
01.626.952/0001-88;0.00;0.00
01.626.952/0001-88;0.00;0.00
01.626.952/0001-88;0.00;0.00
01.626.952/0001-88;0.00;0.00
01.626.952/0001-88;0.00;0.00
01.626.956/0001-66;87777.00;3941489.00
01.626.956/0001-66;57456.36;2609057.35
01.626.956/0001-66;434936.00;2937268.54
01.626.956/0001-66;47409.98;3176930.09
01.626.956/0001-66;30124.84;3144587.45
01.626.956/0001-66;22368.91;2517452.01
01.626.961/0001-79;15500000.00;0.00
01.626.961/0001-79;0.00;11200000.20
01.626.961/0001-79;0.00;13300000.21
01.626.961/0001-79;11100000.00;7600000.20
01.626.961/0001-79;2000000.00;2500000.15
01.626.961/0001-79;18400000.00;49200000.18
01.627.516/0001-23;2883964.04;12600096.20
01.627.516/0001-23;1820668.92;1666824.02
01.627.516/0001-23;2054111.82;2498841.69
01.627.516/0001-23;2150910.57;3130041.29
01.627.516/0001-23;2396752.00;2536783.11
01.627.516/0001-23;2294453.22;7715106.51
01.630.152/0001-30;0.00;0.00
01.630.152/0001-30;0.00;0.00
01.630.152/0001-30;0.00;0.00
01.630.152/0001-30;0.00;0.00
01.630.152/0001-30;0.00;0.00
01.630.558/0001-13;110335431.34;35099404.99
01.630.558/0001-13;96775759.84;12801557.86
01.630.558/0001-13;26847384.09;126513151.71
01.630.558/0001-13;26822315.66;19340637.46
01.630.558/0001-13;50622146.16;119495898.96
01.631.246/0001-24;0.00;0.00
01.631.246/0001-24;0.00;0.00
01.631.246/0001-24;0.00;0.00
01.631.246/0001-24;0.00;0.00
01.631.246/0001-24;0.00;0.00
01.634.642/0001-05;0.00;0.00
01.634.642/0001-05;0.00;0.00
01.634.642/0001-05;0.00;0.00
01.634.642/0001-05;0.00;0.00
01.634.642/0001-05;0.00;0.00
01.634.642/0001-05;0.00;30000.00
01.643.271/0001-28;0.00;0.00
01.643.271/0001-28;0.00;0.00
01.643.271/0001-28;0.00;0.00
01.643.271/0001-28;0.00;0.00
01.643.271/0001-28;0.00;0.00
01.643.271/0001-28;0.00;0.00
01.655.956/0001-94;0.00;2758303.64
01.655.956/0001-94;653533.12;1290540.57
01.655.956/0001-94;0.00;3422753.59
01.655.956/0001-94;10325.81;5437886.96
01.655.956/0001-94;0.00;766709.70
01.656.101/0001-88;0.00;12156.66
01.656.101/0001-88;15000.00;0.00
01.656.101/0001-88;0.00;0.00
01.656.101/0001-88;5000.00;0.00
01.656.101/0001-88;0.00;0.00
01.656.101/0001-88;0.00;0.00
01.671.480/0001-85;0.00;0.00
01.671.480/0001-85;0.00;2720.97
01.671.480/0001-85;0.00;0.00
01.671.480/0001-85;0.00;0.00
01.671.480/0001-85;0.00;2483.03
01.671.480/0001-85;0.00;0.00
01.675.497/0001-00;0.00;0.00
01.675.497/0001-00;0.00;48280.89
01.675.497/0001-00;1492.50;32573.56
01.675.497/0001-00;2440.42;369032.89
01.675.497/0001-00;0.00;14558.90
01.678.491/0001-97;0.00;0.00
01.678.491/0001-97;0.00;0.00
01.678.491/0001-97;0.00;50295.91
01.678.491/0001-97;0.00;0.00
01.678.491/0001-97;0.00;0.00
01.678.491/0001-97;0.00;0.00
01.691.622/0001-76;0.00;0.00
01.691.622/0001-76;0.00;2139.72
01.691.622/0001-76;0.00;9610.33
01.691.622/0001-76;0.00;0.00
01.691.622/0001-76;0.00;0.00
01.699.688/0001-02;91063.00;847949.70
01.699.688/0001-02;915774.90;1837821.41
01.699.688/0001-02;52461.33;921834.90
01.699.688/0001-02;248925.14;1174592.05
01.699.688/0001-02;151186.00;1316425.74
01.723.830/0001-00;0.00;0.00
01.723.830/0001-00;0.00;0.00
01.723.830/0001-00;0.00;0.00
01.723.830/0001-00;0.00;30000.00
01.723.830/0001-00;0.00;0.00
01.723.830/0001-00;0.00;0.00
01.745.808/0001-60;0.00;0.00
01.745.808/0001-60;0.00;0.00
01.745.808/0001-60;0.00;260000.00
01.745.808/0001-60;0.00;0.00
01.745.808/0001-60;0.00;0.00
01.745.808/0001-60;0.00;0.00
01.753.087/0001-30;0.00;897325.25
01.753.087/0001-30;50000.00;0.00
01.753.087/0001-30;0.00;0.00
01.753.087/0001-30;0.00;83089.86
01.753.087/0001-30;0.00;0.00
01.757.217/0001-03;0.00;0.00
01.757.217/0001-03;0.00;0.00
01.757.217/0001-03;0.00;0.00
01.757.217/0001-03;0.00;0.00
01.757.217/0001-03;0.00;29701.54
01.776.200/0001-01;0.00;0.00
01.776.200/0001-01;0.00;0.00
01.776.200/0001-01;0.00;0.00
01.776.200/0001-01;0.00;2750.79
01.776.200/0001-01;0.00;30058.84
01.776.200/0001-01;0.00;3246.27
01.789.400/0001-90;0.00;1001.00
01.789.400/0001-90;0.00;3484.03
01.789.400/0001-90;2942.00;0.00
01.789.400/0001-90;0.00;15812.17
01.789.400/0001-90;0.00;0.00
01.789.400/0001-90;2243.00;16435.06
01.822.655/0001-08;26053159.87;13438349.24
01.822.655/0001-08;42121238.22;5956059.48
01.822.655/0001-08;10662308.61;34376876.60
01.822.655/0001-08;20730713.93;12463700.14
01.822.655/0001-08;12876493.99;16602937.43
01.822.655/0001-08;49494692.30;20953806.19
01.823.373/0001-25;101700.00;2131200.50
01.823.373/0001-25;177700.00;0.00
01.823.373/0001-25;30000.00;246087.50
01.823.373/0001-25;91200.00;49624.88
01.823.373/0001-25;113600.00;1147053.87
01.823.373/0001-25;339617.00;386010.06
01.873.685/0001-43;0.00;0.00
01.873.685/0001-43;0.00;0.00
01.873.685/0001-43;0.00;0.00
01.873.685/0001-43;0.00;0.00
01.873.685/0001-43;0.00;0.00
01.873.685/0001-43;0.00;0.00
01.884.229/0001-07;0.00;1470000.00
01.884.229/0001-07;980000.00;0.00
01.884.229/0001-07;2520000.00;0.00
01.884.229/0001-07;0.00;1915000.00
01.884.229/0001-07;0.00;1915000.00
01.889.170/0001-31;0.00;6046178.13
01.889.170/0001-31;0.00;0.00
01.889.170/0001-31;0.00;0.00
01.889.170/0001-31;0.00;0.00
01.889.170/0001-31;0.00;160275.43
01.889.170/0001-31;0.00;0.00
01.912.197/0001-06;0.00;0.00
01.912.197/0001-06;0.00;0.00
01.912.197/0001-06;0.00;0.00
01.912.197/0001-06;0.00;0.00
01.912.197/0001-06;0.00;0.00
01.912.197/0001-06;0.00;0.00
01.960.341/0001-71;0.00;31241.37
01.960.341/0001-71;0.00;2225.62
01.960.341/0001-71;378314.08;43931.30
01.960.341/0001-71;0.00;6786.81
01.960.341/0001-71;0.00;2589.46
01.972.291/0001-42;0.00;0.00
01.972.291/0001-42;0.00;0.00
01.972.291/0001-42;0.00;0.00
01.972.291/0001-42;0.00;0.00
01.972.291/0001-42;0.00;0.00
01.972.291/0001-42;0.00;0.00
01.972.663/0001-30;0.00;0.00
01.972.663/0001-30;0.00;0.00
01.972.663/0001-30;0.00;0.00
01.972.663/0001-30;0.00;0.00
01.972.663/0001-30;0.00;0.00
01.972.663/0001-30;0.00;0.00
01.975.502/0001-09;20039000.00;0.00
01.975.502/0001-09;10831000.00;0.00
01.975.502/0001-09;0.00;8901000.00
01.975.502/0001-09;0.00;25606000.00
01.975.502/0001-09;0.00;40000.00
01.978.445/0001-03;0.00;7285.34
01.978.445/0001-03;11000.00;15049.35
01.978.445/0001-03;0.00;474728.57
01.978.445/0001-03;50000.00;4986.07
01.978.445/0001-03;0.00;0.00
01.978.445/0001-03;3000.00;0.00
01.991.762/0001-60;0.00;0.00
01.991.762/0001-60;0.00;0.00
01.991.762/0001-60;0.00;0.00
